DateTime;fv_r[];fv_l[];abp_finger[mm_Hg];abp_arm[mm_Hg];ekg[];marker[];etco2[mm_Hg];rr[bpm];co2[mm_Hg]
41900.41709;87.01;59.08;83.5;77.15;0.3418;0.0049;36;4.999;5.997
41900.41709;87.01;59.08;94.73;76.66;0.2197;-0.0146;36;4.999;5.997
41900.41709;87.01;59.08;95.7;77.15;0.1416;0.0098;36;4.999;5.997
41900.41709;94.53;64.45;103.5;78.13;0.0342;0.0049;36;4.999;5.997
41900.41709;94.53;63.92;110.8;75.2;-0.0439;-0.0098;36;4.999;5.997
41900.41709;94.53;63.92;113.3;75.68;-0.0781;0.0049;36;4.999;5.997
41900.41709;100.4;74.12;119.1;76.17;-0.1465;0.0146;36;4.999;5.997
41900.41709;100.4;74.12;122.1;75.2;-0.1758;-0.0244;36;4.999;5.997
41900.41709;100.4;74.12;123.5;74.22;-0.2002;-0.0146;36;4.999;5.997
41900.41709;100.4;75.2;123;75.68;-0.21;-0.0195;36;4.999;5.997
41900.41709;100.4;75.2;124;76.17;-0.2295;-0.0293;36;4.999;5.997
41900.41709;100.4;75.2;122.1;76.17;-0.2393;0.0049;36;4.999;5.997
41900.41709;97.22;75.2;121.1;76.66;-0.2686;0.0098;36;4.999;5.997
41900.41709;97.75;75.2;120.1;71.78;-0.2539;-0.0049;36;4.999;5.997
41900.41709;97.75;75.2;116.7;71.78;-0.2686;0.0098;36;4.999;5.997
41900.41709;97.75;75.2;114.3;72.75;-0.2686;0.0098;36;4.999;5.997
41900.41709;94.53;73.05;110.4;72.27;-0.2588;0.0049;36;4.999;5.997
41900.41709;94.53;73.05;108.9;71.29;-0.2588;0;36;4.999;5.997
41900.41709;94.53;73.05;105.5;73.24;-0.249;-0.0342;36;4.999;5.997
41900.41709;85.94;66.6;103.5;72.75;-0.2637;-0.0098;36;4.999;5.997
41900.41709;85.94;66.6;100.1;72.75;-0.2686;-0.0244;36;4.999;5.997
41900.41709;85.94;66.6;98.14;73.24;-0.2686;-0.0049;36;4.999;5.997
41900.41709;77.34;59.08;94.24;71.78;-0.2637;0;36;4.999;5.997
41900.41709;77.34;59.08;93.75;72.75;-0.2393;0;36;4.999;5.997
41900.41709;77.34;59.08;93.26;71.78;-0.293;0.0098;36;4.999;5.997
41900.41709;76.27;53.71;90.82;72.75;-0.2637;-0.0293;36;4.999;5.997
41900.41709;76.27;53.71;91.8;71.29;-0.2637;-0.0244;36;4.999;5.997
41900.41709;76.27;53.71;90.33;71.29;-0.2588;-0.0146;36;4.999;5.997
41900.4171;75.2;49.41;86.91;72.75;-0.2588;0;36;4.999;5.997
41900.4171;75.2;49.41;83.98;74.22;-0.2441;0;36;4.999;5.997
41900.4171;75.2;49.41;86.91;75.2;-0.2686;0.0049;36;4.999;5.997
41900.4171;75.2;48.34;86.91;73.73;-0.2344;0.0049;36;4.999;5.997
41900.4171;75.2;48.34;84.96;78.61;-0.2393;0.0098;36;4.999;5.997
41900.4171;75.2;48.34;84.47;83.5;-0.2295;-0.0146;36;4.999;5.997
41900.4171;74.12;47.27;83.98;87.89;-0.2197;-0.0049;36;4.999;5.997
41900.4171;74.12;47.27;85.45;87.89;-0.2344;0.0049;36;4.999;5.997
41900.4171;74.12;47.27;83.98;94.24;-0.2295;-0.0049;36;4.999;5.997
41900.4171;74.12;47.27;85.94;98.14;-0.2344;-0.0146;36;4.999;5.997
41900.4171;74.12;48.34;81.54;102.1;-0.2246;-0.0049;36;4.999;5.997
41900.4171;74.12;48.34;83.98;106;-0.2295;0.0049;36;4.999;5.997
41900.4171;74.12;48.34;84.47;107.9;-0.249;0.0146;36;4.999;5.997
41900.4171;70.9;49.41;82.52;109.4;-0.2295;0.0146;36;4.999;5.997
41900.4171;70.9;49.41;83.01;110.8;-0.2295;-0.0049;36;4.999;5.997
41900.4171;70.9;49.41;80.08;113.3;-0.2295;0;36;4.999;5.997
41900.4171;66.6;49.41;81.05;116.7;-0.2246;-0.0146;36;4.999;5.997
41900.4171;66.6;49.41;81.05;116.2;-0.249;-0.0049;36;4.999;5.997
41900.4171;66.6;49.41;80.57;114.7;-0.2295;0.0049;36;4.999;5.997
41900.4171;66.6;49.41;80.57;115.7;-0.2344;0.0049;36;4.999;5.997
41900.4171;66.6;49.41;79.59;117.7;-0.2344;-0.0049;36;4.999;5.997
41900.4171;66.6;49.41;79.59;116.2;-0.2344;0;36;4.999;5.997
41900.4171;66.6;50.49;81.05;116.7;-0.2588;0;36;4.999;5.997
41900.4171;66.6;50.49;81.54;115.2;-0.2393;0;36;4.999;5.997
41900.4171;66.6;50.49;80.57;116.7;-0.2344;-0.0146;36;4.999;5.997
41900.4171;67.68;50.49;83.01;116.7;-0.249;-0.0244;36;4.999;8.002
41900.4171;67.68;50.49;83.5;116.2;-0.2539;-0.0293;36;4.999;8.002
41900.4171;67.68;50.49;80.08;115.7;-0.2441;0;36;4.999;8.002
41900.4171;70.9;52.64;83.01;114.3;-0.2637;0;36;4.999;8.002
41900.4171;70.9;52.64;84.96;112.3;-0.2539;0;36;4.999;8.002
41900.4171;70.9;52.64;86.91;109.4;-0.2637;0.0049;36;4.999;8.002
41900.4171;70.9;52.64;88.38;110.8;-0.2686;-0.0244;36;4.999;8.002
41900.4171;70.9;52.64;85.45;109.4;-0.2637;0;36;4.999;8.002
41900.4171;70.9;52.64;86.43;107.4;-0.249;0;36;4.999;8.002
41900.4171;70.9;52.64;87.4;107.4;-0.249;-0.0049;36;4.999;8.002
41900.4171;70.9;52.64;88.87;105;-0.2588;-0.0049;36;4.999;8.002
41900.4171;70.9;52.64;86.91;104;-0.2441;-0.0049;36;4.999;8.002
41900.4171;70.9;52.64;88.87;103;-0.2637;0.0049;36;4.999;8.002
41900.4171;70.9;51.56;89.36;103;-0.2881;0.0098;36;4.999;8.002
41900.4171;70.9;51.56;88.38;99.61;-0.2588;0.0098;36;4.999;8.002
41900.4171;70.9;51.56;90.82;99.12;-0.2637;-0.0049;36;4.999;8.002
41900.4171;67.68;50.49;88.38;96.68;-0.2588;0.0049;36;4.999;8.002
41900.4171;67.68;50.49;87.89;98.63;-0.2539;-0.0293;36;4.999;8.002
41900.4171;67.68;50.49;86.91;96.19;-0.2539;-0.0195;36;4.999;8.002
41900.4171;66.6;49.41;88.38;95.21;-0.2686;-0.0342;36;4.999;8.002
41900.4171;66.6;49.41;86.43;96.68;-0.2686;-0.0049;36;4.999;8.002
41900.4171;66.6;49.41;86.43;96.19;-0.2783;0.0098;36;4.999;8.002
41900.4171;65.53;48.34;85.94;90.33;-0.2539;0.0049;36;4.999;8.002
41900.4171;66.06;48.34;84.96;91.8;-0.2588;-0.0391;36;4.999;8.002
41900.4171;65.53;48.34;81.54;91.8;-0.2783;-0.0195;36;4.999;8.002
41900.4171;62.3;47.27;82.03;92.77;-0.2734;-0.0049;36;4.999;8.002
41900.4171;62.3;47.27;78.13;91.8;-0.2783;0.0049;36;4.999;8.002
41900.4171;62.3;47.27;81.54;90.33;-0.2881;-0.0049;36;4.999;8.002
41900.4171;61.23;46.19;81.54;85.45;-0.2637;-0.0049;36;4.999;8.002
41900.4171;61.23;46.19;81.05;86.43;-0.2637;0;36;4.999;8.002
41900.4171;61.77;46.19;79.59;88.38;-0.2637;0;36;4.999;8.002
41900.4171;60.16;44.04;79.59;89.84;-0.249;-0.0195;36;4.999;8.002
41900.4171;60.16;44.04;79.1;85.94;-0.2539;0.0146;36;4.999;8.002
41900.4171;60.16;44.04;78.13;90.82;-0.2295;-0.0293;36;4.999;8.002
41900.4171;60.16;44.04;73.24;91.31;-0.2051;-0.0049;36;4.999;8.002
41900.4171;59.08;41.89;75.68;91.8;-0.1807;0;36;4.999;8.002
41900.4171;59.08;41.89;77.15;91.8;-0.1855;0.0049;36;4.999;8.002
41900.4171;59.62;41.89;77.15;88.87;-0.1465;0;36;4.999;8.002
41900.4171;59.08;41.89;75.68;92.77;-0.1318;-0.0098;36;4.999;8.002
41900.4171;59.62;41.89;75.68;92.29;-0.0977;-0.0391;36;4.999;8.002
41900.4171;56.93;40.82;75.68;92.77;-0.0586;-0.0342;36;4.999;8.002
41900.4171;57.47;40.82;73.24;91.8;-0.0293;-0.0049;36;4.999;8.002
41900.4171;55.86;39.75;74.22;93.26;-0.0146;-0.0049;36;4.999;8.002
41900.4171;55.86;39.75;74.22;93.75;-0.083;0.0049;36;4.999;8.002
41900.4171;55.86;39.75;74.71;93.75;-0.1367;0.0146;36;4.999;8.002
41900.4171;56.4;39.75;74.71;89.84;-0.1758;0.0049;36;4.999;8.002
41900.4171;55.32;39.75;73.73;94.73;-0.2246;-0.0195;36;4.999;8.002
41900.4171;54.79;39.75;73.24;94.73;-0.2637;-0.0146;36;4.999;8.002
41900.4171;54.79;39.75;72.75;96.19;-0.3076;0.0049;36;4.999;8.002
41900.4171;54.79;39.75;75.2;92.77;-0.2881;0.0098;36;4.999;8.002
41900.4171;55.32;40.82;74.71;91.8;-0.2881;-0.0049;36;4.999;8.002
41900.4171;54.79;41.36;74.22;93.75;-0.2881;-0.0342;36;4.999;21
41900.4171;54.79;40.82;74.22;93.75;-0.3125;-0.0244;36;4.999;21
41900.4171;54.25;40.82;70.8;95.21;-0.3662;-0.0049;36;4.999;21
41900.4171;53.71;41.36;70.8;94.24;-0.4492;0;36;4.999;21
41900.4171;53.71;40.82;73.24;91.31;-0.4541;0.0049;36;4.999;21
41900.4171;54.25;40.82;72.27;92.29;-0.166;0;36;4.999;21
41900.4171;53.71;40.82;72.27;89.84;0.4004;-0.0049;36;4.999;21
41900.4171;53.71;40.82;71.29;89.84;1.255;0.0098;36;4.999;21
41900.4171;53.71;40.82;72.27;88.38;2.173;0;36;4.999;21
41900.4171;53.17;41.36;72.27;88.87;2.798;0.0146;36;4.999;21
41900.4171;52.64;40.82;73.73;89.84;2.744;-0.0049;36;4.999;21
41900.4171;52.64;41.36;68.85;91.8;1.88;0.0195;36;4.999;21
41900.4171;52.64;40.82;73.73;89.84;0.8838;-0.0098;36;4.999;21
41900.4171;53.17;40.82;74.22;87.4;0.2783;-0.0146;36;4.999;21
41900.4171;53.17;40.82;70.31;87.89;-0.2197;0;36;4.999;21
41900.4171;52.64;40.28;68.36;89.36;-0.6006;-0.0049;36;4.999;21
41900.4171;52.64;40.28;70.31;86.43;-0.7764;0;36;4.999;21
41900.4171;52.64;40.28;72.27;86.43;-0.8398;0.0098;36;4.999;21
41900.4171;52.64;38.67;72.27;83.5;-0.7666;0.0049;36;4.999;21
41900.4171;52.64;38.67;72.27;82.52;-0.6982;0;36;4.999;21
41900.4171;52.64;38.67;71.78;86.43;-0.5469;-0.0244;36;4.999;21
41900.4171;52.64;40.28;70.31;83.98;-0.3906;-0.0049;36;4.999;21
41900.4171;52.64;40.28;69.34;83.5;-0.2783;0;36;4.999;21
41900.4171;52.64;40.28;67.38;82.52;-0.1953;-0.0049;36;4.999;21
41900.4171;52.1;38.67;67.38;83.98;-0.1611;0.0049;36;4.999;21
41900.4171;51.56;38.67;68.36;83.5;-0.1367;0.0049;36;4.999;21
41900.4171;51.56;39.21;71.29;82.52;-0.1221;0;36;4.999;21
41900.4171;52.1;39.21;71.29;79.1;-0.0977;-0.0049;36;4.999;21
41900.4171;52.1;38.67;71.29;80.08;-0.0781;-0.0195;36;4.999;21
41900.4171;51.56;38.67;70.31;82.03;-0.0488;-0.0391;36;4.999;21
41900.4171;51.56;37.6;70.31;80.08;-0.0195;-0.0342;36;4.999;21
41900.4171;51.56;37.6;69.34;82.03;-0.0244;0.0098;36;4.999;21
41900.4171;51.56;38.13;70.8;78.13;0.0195;0.0146;36;4.999;21
41900.4171;51.56;37.6;70.8;78.13;0.0439;-0.0098;36;4.999;21
41900.4171;51.56;37.6;69.34;79.1;0.0732;-0.0049;36;4.999;21
41900.4171;51.56;37.6;69.82;80.08;0.1074;-0.0195;36;4.999;21
41900.4171;51.56;37.6;69.82;79.1;0.1514;-0.0195;36;4.999;21
41900.4171;50.49;36.52;67.38;79.1;0.1709;0.0049;36;4.999;21
41900.4171;50.49;36.52;68.36;79.59;0.1758;0.0098;36;4.999;21
41900.4171;50.49;36.52;69.34;78.13;0.2393;0.0146;36;4.999;21
41900.4171;50.49;36.52;68.85;76.17;0.2979;0.0098;36;4.999;21
41900.4171;50.49;36.52;69.34;77.64;0.3369;-0.0098;36;4.999;21
41900.4171;50.49;36.52;68.85;78.13;0.376;0.0098;36;4.999;21
41900.4171;49.41;34.38;64.94;77.15;0.4541;0.0049;36;4.999;21
41900.4171;49.41;34.38;67.87;76.66;0.5029;-0.0146;36;4.999;21
41900.4171;49.41;34.38;64.94;78.13;0.5713;-0.0146;36;4.999;21
41900.4171;53.71;36.52;66.89;78.13;0.6055;-0.0049;36;4.999;21
41900.4171;53.71;36.52;68.36;72.75;0.6641;0.0098;36;4.999;21
41900.4171;53.71;36.52;65.92;76.17;0.6934;-0.0049;36;4.999;21
41900.4171;56.93;39.75;67.87;77.15;0.7129;-0.0244;36;4.999;31
41900.4171;56.93;39.75;68.85;77.15;0.7471;-0.0146;36;4.999;31
41900.4171;56.93;39.75;66.89;76.66;0.7471;0.0098;36;4.999;31
41900.4171;70.9;48.34;65.92;77.64;0.7324;0.0049;36;4.999;31
41900.4171;70.9;48.34;71.78;77.15;0.6787;-0.0293;36;4.999;31
41900.4171;70.9;48.34;73.73;77.64;0.6055;-0.0146;36;4.999;31
41900.4171;78.42;52.64;78.13;76.66;0.5176;-0.0049;36;4.999;31
41900.4171;78.42;52.64;84.47;75.68;0.3809;0.0098;36;4.999;31
41900.4171;78.42;52.64;90.33;72.75;0.2881;0.0098;36;4.999;31
41900.4171;92.38;65.53;93.26;75.68;0.1904;0;36;4.999;31
41900.4171;92.38;65.53;101.1;76.17;0.1025;0.0049;36;4.999;31
41900.4171;91.85;65.53;106.9;75.2;-0.0098;0.0146;36;4.999;31
41900.4171;92.38;65.53;111.8;75.68;-0.0488;-0.0146;36;4.999;31
41900.4171;98.29;71.97;114.7;74.22;-0.0928;-0.0195;36;4.999;31
41900.4171;98.29;71.97;117.2;74.22;-0.1367;0;36;4.999;31
41900.4171;98.29;71.97;122.6;75.2;-0.1807;-0.0195;36;4.999;31
41900.4171;101.5;77.34;124;75.2;-0.2051;-0.0098;36;4.999;31
41900.4171;101.5;77.34;121.1;74.22;-0.2051;0;36;4.999;31
41900.4171;101.5;77.34;122.6;73.73;-0.2197;0;36;4.999;31
41900.4171;99.37;78.42;121.6;72.27;-0.2246;-0.0049;36;4.999;31
41900.4171;99.37;78.42;120.1;75.2;-0.2441;0.0098;36;4.999;31
41900.4171;99.37;78.42;116.2;74.71;-0.2734;0;36;4.999;31
41900.4171;96.14;76.27;115.2;72.75;-0.2441;0.0049;36;4.999;31
41900.4171;96.14;76.27;111.8;74.22;-0.2344;-0.0049;36;4.999;31
41900.4171;96.14;76.27;109.9;73.24;-0.249;0.0098;36;4.999;31
41900.4171;88.09;70.9;107.4;71.29;-0.2393;-0.0049;36;4.999;31
41900.4171;88.09;70.9;105.5;70.8;-0.249;0.0049;36;4.999;31
41900.4171;88.09;70.9;101.1;71.78;-0.2393;-0.0049;36;4.999;31
41900.4171;83.79;65.53;98.14;73.73;-0.249;0;36;4.999;31
41900.4171;83.79;65.53;98.14;73.24;-0.2637;0.0049;36;4.999;31
41900.4171;83.79;65.53;96.19;73.73;-0.2588;0.0098;36;4.999;31
41900.4171;78.42;58.01;94.24;72.75;-0.249;0.0098;36;4.999;31
41900.4171;78.42;58.01;91.31;73.73;-0.2539;-0.0098;36;4.999;31
41900.4171;78.42;58.01;91.31;71.29;-0.2295;0.0049;36;4.999;31
41900.4171;76.27;53.71;89.84;69.82;-0.2197;-0.0244;36;4.999;31
41900.4171;76.27;53.71;88.87;71.29;-0.21;-0.0391;36;4.999;31
41900.4171;76.27;53.71;85.45;71.29;-0.2197;0;36;4.999;31
41900.4171;76.27;53.71;85.94;71.78;-0.2002;-0.0244;36;4.999;31
41900.4171;75.2;50.49;85.45;72.27;-0.2002;0.0049;36;4.999;31
41900.4171;75.2;50.49;83.98;71.78;-0.1855;0.0098;36;4.999;31
41900.4171;75.2;50.49;84.96;70.8;-0.21;-0.0146;36;4.999;31
41900.4171;75.2;50.49;85.45;65.92;-0.1953;0;36;4.999;31
41900.4171;75.2;50.49;81.05;71.29;-0.1758;-0.0098;36;4.999;31
41900.4171;75.2;50.49;84.47;71.78;-0.2148;0.0049;36;4.999;31
41900.4171;75.2;50.49;83.01;74.22;-0.2148;0;36;4.999;31
41900.4171;75.2;50.49;83.5;72.75;-0.1904;-0.0098;36;4.999;31
41900.4171;75.2;50.49;83.5;77.64;-0.2002;0.0146;36;4.999;31
41900.4171;71.97;50.49;84.96;79.59;-0.1953;-0.0244;36;4.999;31
41900.41711;71.97;50.49;79.59;83.98;-0.1807;0;36;4.999;31
41900.41711;71.97;50.49;79.59;88.38;-0.1855;-0.0146;36;4.999;31
41900.41711;70.9;49.41;78.13;91.8;-0.1953;-0.0049;36;4.999;35
41900.41711;70.9;49.41;79.59;95.21;-0.21;0.0049;36;4.999;35
41900.41711;70.9;49.41;81.54;98.63;-0.2051;0.0049;36;4.999;35
41900.41711;67.68;49.41;79.59;103;-0.2393;0;36;4.999;35
41900.41711;67.68;49.41;79.1;106;-0.2246;0;36;4.999;35
41900.41711;67.68;49.41;78.61;108.4;-0.2246;0.0098;36;4.999;35
41900.41711;66.6;50.49;80.08;110.4;-0.2393;0;36;4.999;35
41900.41711;66.6;50.49;79.59;112.3;-0.2148;-0.0146;36;4.999;35
41900.41711;66.6;50.49;76.66;112.8;-0.2148;0.0049;36;4.999;35
41900.41711;66.6;50.49;80.08;114.7;-0.2051;0.0049;36;4.999;35
41900.41711;66.6;50.49;81.54;112.8;-0.2148;-0.0049;36;4.999;35
41900.41711;66.6;50.49;83.01;111.8;-0.21;0.0098;36;4.999;35
41900.41711;66.6;52.64;83.98;115.7;-0.2295;-0.0244;36;4.999;35
41900.41711;68.75;54.79;85.45;112.8;-0.2148;0;36;4.999;35
41900.41711;68.75;55.32;85.94;114.3;-0.2295;0.0049;36;4.999;35
41900.41711;68.75;54.79;86.91;115.7;-0.2246;-0.0342;36;4.999;35
41900.41711;68.75;54.79;87.4;115.7;-0.2295;-0.0391;36;4.999;35
41900.41711;70.9;55.86;86.91;115.2;-0.2393;0.0049;36;4.999;35
41900.41711;70.9;55.86;86.91;115.7;-0.2393;0;36;4.999;35
41900.41711;71.97;55.86;86.91;115.2;-0.2295;0.0049;36;4.999;35
41900.41711;71.97;55.86;88.38;110.4;-0.2197;0;36;4.999;35
41900.41711;71.97;55.86;90.33;109.9;-0.2393;0;36;4.999;35
41900.41711;71.97;54.79;89.84;109.4;-0.2344;-0.0049;36;4.999;35
41900.41711;71.97;54.79;89.84;109.9;-0.2148;-0.0342;36;4.999;35
41900.41711;71.97;54.79;85.94;108.4;-0.2051;-0.0049;36;4.999;35
41900.41711;70.9;53.71;87.89;106.4;-0.2148;0;36;4.999;35
41900.41711;70.9;53.71;88.87;106;-0.249;0.0098;36;4.999;35
41900.41711;70.9;53.71;89.36;101.6;-0.2197;0;36;4.999;35
41900.41711;68.75;51.56;88.38;99.61;-0.2441;0.0049;36;4.999;35
41900.41711;68.75;51.56;86.91;102.5;-0.2393;-0.0049;36;4.999;35
41900.41711;68.75;51.56;86.43;103;-0.249;0.0098;36;4.999;35
41900.41711;66.6;49.41;85.94;98.14;-0.2295;-0.0146;36;4.999;35
41900.41711;66.6;49.41;84.47;100.1;-0.2539;0;36;4.999;35
41900.41711;66.6;49.41;85.45;96.19;-0.2344;0.0098;36;4.999;35
41900.41711;65.53;48.34;83.98;94.73;-0.2246;0;36;4.999;35
41900.41711;65.53;48.34;83.98;93.26;-0.2344;0;36;4.999;35
41900.41711;65.53;48.34;83.01;92.77;-0.2295;-0.0049;36;4.999;35
41900.41711;65.53;48.34;82.03;93.75;-0.2002;-0.0293;36;4.999;35
41900.41711;63.38;46.19;81.54;92.29;-0.166;-0.0195;36;4.999;35
41900.41711;63.38;46.19;81.05;91.8;-0.1367;-0.0195;36;4.999;35
41900.41711;63.38;46.19;76.66;92.77;-0.1172;0;36;4.999;35
41900.41711;62.3;46.19;79.59;92.29;-0.1611;0.0098;36;4.999;35
41900.41711;62.3;46.19;79.1;88.87;-0.1367;0.0098;36;4.999;35
41900.41711;62.3;46.19;79.59;89.84;-0.1074;0.0049;36;4.999;35
41900.41711;61.23;44.04;77.64;88.38;-0.0439;-0.0049;36;4.999;35
41900.41711;61.77;44.04;77.15;86.91;-0.0146;-0.0293;36;4.999;35
41900.41711;61.23;44.04;73.73;87.4;0.0146;0;36;4.999;35
41900.41711;60.16;42.97;75.2;88.38;0.0049;0.0049;36;4.999;35
41900.41711;60.16;42.97;71.29;88.38;-0.0293;0.0049;36;4.999;35
41900.41711;60.16;42.97;73.73;88.38;-0.0879;-0.0098;36;4.999;35
41900.41711;59.08;42.97;74.71;88.87;-0.1514;-0.0098;36;4.999;35
41900.41711;59.08;42.97;74.22;89.84;-0.2246;0.0098;36;4.999;36
41900.41711;59.08;42.97;74.22;89.84;-0.2539;0.0146;36;4.999;36
41900.41711;56.93;41.89;74.22;90.82;-0.2588;0.0098;36;4.999;36
41900.41711;57.47;41.89;73.73;90.82;-0.2734;0.0098;36;4.999;36
41900.41711;56.93;41.89;73.24;90.33;-0.2686;-0.0049;36;4.999;36
41900.41711;56.93;41.89;73.73;90.82;-0.2686;-0.0049;36;4.999;36
41900.41711;56.93;41.89;73.73;90.33;-0.3076;-0.0049;36;4.999;36
41900.41711;57.47;41.89;74.22;92.29;-0.3906;0.0098;36;4.999;36
41900.41711;55.86;43.51;73.73;90.33;-0.4688;0.0146;36;4.999;36
41900.41711;56.4;42.97;73.24;89.36;-0.3564;0.0049;36;4.999;36
41900.41711;55.86;42.97;73.73;91.31;0.0244;-0.0391;36;4.999;36
41900.41711;55.86;43.51;71.29;90.82;0.7031;0.0098;36;4.999;36
41900.41711;54.79;41.89;69.34;92.29;1.626;0.0049;36;4.999;36
41900.41711;54.79;41.89;70.8;90.82;2.48;0;36;4.999;36
41900.41711;54.79;41.89;72.75;93.75;2.915;0.0195;36;4.999;36
41900.41711;54.79;40.82;73.73;93.26;2.534;0.0293;36;4.999;36
41900.41711;55.32;40.82;72.75;93.75;1.519;0.0098;36;4.999;36
41900.41711;54.79;40.82;73.24;94.73;0.6396;0.0195;36;4.999;36
41900.41711;53.71;40.82;72.27;94.24;0.0684;0.0049;36;4.999;36
41900.41711;53.71;40.82;72.27;94.24;-0.3711;0;36;4.999;36
41900.41711;53.71;41.36;73.24;92.29;-0.6836;0.0098;36;4.999;36
41900.41711;54.25;41.36;72.27;90.33;-0.7666;-0.0049;36;4.999;36
41900.41711;53.71;40.82;72.75;88.87;-0.752;0;36;4.999;36
41900.41711;53.71;41.36;73.24;90.82;-0.7227;-0.0244;36;4.999;36
41900.41711;54.25;39.75;71.29;91.8;-0.6104;-0.0146;36;4.999;36
41900.41711;53.71;39.75;72.75;91.8;-0.498;0.0049;36;4.999;36
41900.41711;53.71;39.75;71.29;90.33;-0.3271;-0.0049;36;4.999;36
41900.41711;53.71;39.75;72.27;88.87;-0.2393;0.0098;36;4.999;36
41900.41711;53.71;39.75;71.29;90.33;-0.166;-0.0244;36;4.999;36
41900.41711;53.71;39.75;71.29;88.87;-0.1318;0.0049;36;4.999;36
41900.41711;53.71;38.67;69.34;88.87;-0.1172;0.0049;36;4.999;36
41900.41711;53.71;38.67;72.27;88.38;-0.1172;0.0049;36;4.999;36
41900.41711;53.71;38.67;71.78;87.4;-0.083;0.0049;36;4.999;36
41900.41711;52.64;38.67;72.27;86.91;-0.0732;0.0098;36;4.999;36
41900.41711;52.64;38.67;71.29;84.96;-0.0342;-0.0049;36;4.999;36
41900.41711;52.64;38.67;71.29;85.45;-0.0146;-0.0049;36;4.999;36
41900.41711;53.17;38.67;71.78;84.96;0.0049;0.0146;36;4.999;36
41900.41711;52.64;38.67;70.8;82.52;0.0342;0.0049;36;4.999;36
41900.41711;52.64;38.67;69.34;83.5;0.0684;-0.0293;36;4.999;36
41900.41711;52.64;38.67;71.29;83.5;0.083;0.0098;36;4.999;36
41900.41711;53.17;38.67;66.41;83.5;0.1416;0.0049;36;4.999;36
41900.41711;52.64;38.67;70.8;82.52;0.1465;0.0098;36;4.999;36
41900.41711;52.64;38.67;70.31;81.05;0.1855;0.0049;36;4.999;36
41900.41711;51.56;37.6;70.31;78.61;0.2441;0;36;4.999;36
41900.41711;52.1;38.13;68.85;81.54;0.2832;0.0049;36;4.999;36
41900.41711;51.56;37.6;70.31;79.59;0.3027;0.0098;36;4.999;36
41900.41711;50.49;37.6;69.34;80.57;0.3809;0.0146;36;4.999;36
41900.41711;50.49;37.6;68.36;80.08;0.4346;0.0146;36;4.999;36
41900.41711;51.03;37.6;68.36;77.64;0.4883;0.0195;36;4.999;36
41900.41711;51.56;37.6;68.85;76.66;0.5371;0.0098;36;4.999;36
41900.41711;52.1;37.6;68.36;79.1;0.6055;-0.0195;36;4.999;36
41900.41711;51.56;37.6;66.89;78.61;0.6396;0.0049;36;4.999;36
41900.41711;56.93;39.75;66.89;80.08;0.6787;0.0049;36;4.999;36
41900.41711;56.93;39.75;67.87;78.13;0.6982;-0.0098;36;4.999;36
41900.41711;57.47;39.75;68.85;78.61;0.7324;0.0146;36;4.999;36
41900.41711;63.38;41.89;68.36;74.71;0.7666;0.0146;36;4.999;36
41900.41711;63.92;41.89;69.82;73.24;0.7617;0.0049;36;4.999;36
41900.41711;63.38;41.89;70.8;77.15;0.7275;-0.0049;36;4.999;36
41900.41711;77.34;53.71;73.73;77.64;0.6543;0.0098;36;4.999;36
41900.41711;77.34;53.71;77.64;78.13;0.5322;0.0098;36;4.999;36
41900.41711;77.34;53.71;82.03;76.17;0.4541;0.0146;36;4.999;36
41900.41711;77.34;53.71;86.91;76.17;0.3467;0;36;4.999;36
41900.41711;85.94;60.16;92.77;77.64;0.2588;0.0098;36;4.999;36
41900.41711;85.94;60.16;98.63;73.73;0.1807;0;36;4.999;36
41900.41711;85.94;60.16;102.5;77.64;0.083;0;36;4.999;36
41900.41711;99.37;71.97;108.9;73.24;0.0244;0;36;4.999;36
41900.41711;99.37;71.97;112.8;75.68;-0.0488;-0.0146;36;4.999;36
41900.41711;99.37;71.97;116.7;76.17;-0.0977;-0.0244;36;4.999;36
41900.41711;102.6;78.42;117.7;75.2;-0.127;-0.0049;36;4.999;36
41900.41711;102.6;78.42;122.1;75.68;-0.1807;0;36;4.999;36
41900.41711;102.6;78.42;121.6;76.66;-0.1855;0.0098;36;4.999;36
41900.41711;102.6;79.49;123.5;74.22;-0.2002;0.0049;36;4.999;36
41900.41711;102.6;79.49;122.1;74.71;-0.1904;-0.0049;36;4.999;36
41900.41711;102.6;79.49;118.2;75.2;-0.2148;0;36;4.999;36
41900.41711;97.75;76.27;119.1;76.17;-0.2246;0.0049;36;4.999;36
41900.41711;97.75;76.27;115.7;74.71;-0.2051;-0.0098;36;4.999;36
41900.41711;97.22;76.27;114.7;74.71;-0.2197;-0.0293;36;4.999;36
41900.41711;97.22;76.27;110.8;72.75;-0.2051;0;36;4.999;36
41900.41711;97.75;76.27;107.4;75.68;-0.21;-0.0049;36;4.999;36
41900.41711;93.99;74.12;106.4;72.27;-0.21;0.0098;36;4.999;36
41900.41711;93.99;74.12;103;74.22;-0.21;0.0098;36;4.999;36
41900.41711;85.94;67.68;100.6;74.22;-0.21;0.0049;36;4.999;36
41900.41711;85.94;67.68;99.12;73.24;-0.2441;-0.0049;36;4.999;36
41900.41711;85.94;67.68;97.66;74.22;-0.2344;0.0049;36;4.999;36
41900.41711;80.57;61.23;94.73;74.22;-0.2246;0.0146;36;4.999;36
